geocodigo,edad,poblacion
01402992999,15 a 64,0
01403012001,15 a 64,0
01403012003,15 a 64,5
01403012008,15 a 64,471
01403012009,15 a 64,22
01403012012,15 a 64,6
01403012013,15 a 64,41
01403012015,15 a 64,61
01403022002,15 a 64,32
01403022005,15 a 64,86
01403022006,15 a 64,15
01403022007,15 a 64,0
01403022010,15 a 64,0
01403022011,15 a 64,19
01403022014,15 a 64,0
01403022017,15 a 64,60
01403022018,15 a 64,39
01403022901,15 a 64,15
01403032016,15 a 64,0
01403042004,15 a 64,0
01403992999,15 a 64,374
01404011001,15 a 64,715
01404022008,15 a 64,0
01404022013,15 a 64,10
01404022016,15 a 64,18
01404022020,15 a 64,0
01404022022,15 a 64,111
01404022024,15 a 64,5
01404022034,15 a 64,102
01404022901,15 a 64,23
01404032006,15 a 64,11
01404032014,15 a 64,21
01404032017,15 a 64,25
01404032020,15 a 64,6
01404032028,15 a 64,56
01404032029,15 a 64,0
01404032036,15 a 64,0
01404032901,15 a 64,84
01404042001,15 a 64,0
01404042021,15 a 64,0
01404042023,15 a 64,182
01404042037,15 a 64,6
01404042901,15 a 64,98
01404052007,15 a 64,0
01404052025,15 a 64,58
01404052033,15 a 64,0
01404052035,15 a 64,0
01404062003,15 a 64,0
01404062005,15 a 64,12
01404062009,15 a 64,7
01404062018,15 a 64,10
01404062019,15 a 64,0
01404062027,15 a 64,0
01404062032,15 a 64,0
01404062901,15 a 64,13
01404072004,15 a 64,25
01404072015,15 a 64,10
01404072026,15 a 64,5
01404072031,15 a 64,33
01404082030,15 a 64,0
01404082901,15 a 64,16
01404991999,15 a 64,22
01405011001,15 a 64,2357
01405012008,15 a 64,390
01405012010,15 a 64,37
01405012014,15 a 64,0
01405012901,15 a 64,75
01405022003,15 a 64,3747
01405022012,15 a 64,664
01405022901,15 a 64,14
01405032001,15 a 64,39
01405032009,15 a 64,0
01405042002,15 a 64,0
01405042009,15 a 64,0
01405991999,15 a 64,25
02101011001,15 a 64,3308
02101011002,15 a 64,2547
02101011003,15 a 64,4102
02101011004,15 a 64,2995
02101011005,15 a 64,1677
02101011006,15 a 64,695
02101011008,15 a 64,4514
02101011009,15 a 64,4411
02101011010,15 a 64,3156
02101011011,15 a 64,1772
02101011012,15 a 64,3038
02101011013,15 a 64,1992
02101011014,15 a 64,4248
02101011015,15 a 64,2080
02101011016,15 a 64,1083
02101011017,15 a 64,3027
02101011018,15 a 64,3112
02101011019,15 a 64,1273
02101011020,15 a 64,2047
02101011021,15 a 64,1999
02101011022,15 a 64,1914
02101012001,15 a 64,0
02101012005,15 a 64,46
02101012012,15 a 64,41
02101012013,15 a 64,90
02101012901,15 a 64,11
02101021001,15 a 64,2450
02101021002,15 a 64,3206
02101021003,15 a 64,1754
02101021004,15 a 64,3090
02101021005,15 a 64,4101
02101031001,15 a 64,2757
02101031002,15 a 64,1760
02101031003,15 a 64,1507
02101031004,15 a 64,2358
02101031005,15 a 64,2340
02101031006,15 a 64,2386
02101041001,15 a 64,3053
02101041002,15 a 64,2846
02101041003,15 a 64,1745
02101041004,15 a 64,2040
02101041005,15 a 64,3125
02101051001,15 a 64,2998
02101051002,15 a 64,3464
02101051003,15 a 64,3538
02101061001,15 a 64,2912
02101061002,15 a 64,2014
02101061003,15 a 64,2537
02101071001,15 a 64,3079
02101071002,15 a 64,1968
02101071003,15 a 64,5249
02101071004,15 a 64,2575
02101071005,15 a 64,2232
02101081001,15 a 64,2179
02101081002,15 a 64,3219
02101081003,15 a 64,2464
02101081004,15 a 64,1866
02101091001,15 a 64,1928
02101091002,15 a 64,2606
02101091003,15 a 64,2263
02101091004,15 a 64,2757
02101091005,15 a 64,2299
02101091006,15 a 64,3265
02101091007,15 a 64,1374
02101091008,15 a 64,1938
02101091009,15 a 64,1596
02101091010,15 a 64,1882
02101101001,15 a 64,2522
02101101002,15 a 64,1098
02101101003,15 a 64,1804
02101102003,15 a 64,0
02101102004,15 a 64,35
02101102007,15 a 64,274
02101102014,15 a 64,66
02101102016,15 a 64,9
02101102017,15 a 64,12
02101102901,15 a 64,0
02101112009,15 a 64,14
02101112010,15 a 64,7
02101112011,15 a 64,1210
02101122008,15 a 64,3982
02101122014,15 a 64,234
02101122019,15 a 64,1411
02101132020,15 a 64,5
02101141001,15 a 64,5389
02101141002,15 a 64,4402
02101141003,15 a 64,2110
02101141004,15 a 64,3093
02101141005,15 a 64,2772
02101141006,15 a 64,4969
02101141007,15 a 64,2066
02101141008,15 a 64,2092
02101141009,15 a 64,4427
02101151001,15 a 64,2065
02101151002,15 a 64,2500
02101151003,15 a 64,2513
02101151004,15 a 64,6071
02101161001,15 a 64,2151
02101161002,15 a 64,2327
02101161003,15 a 64,1204
02101161004,15 a 64,1741
02101161005,15 a 64,2388
02101171001,15 a 64,1679
02101171002,15 a 64,3015
02101171003,15 a 64,3131
02101171004,15 a 64,3819
02101181001,15 a 64,3806
02101181002,15 a 64,4193
02101181003,15 a 64,2940
02101181004,15 a 64,3053
02101991999,15 a 64,3467
02102011001,15 a 64,3817
02102011002,15 a 64,5671
02102012001,15 a 64,19
02102012011,15 a 64,0
02102022002,15 a 64,0
02102022003,15 a 64,220
02102022006,15 a 64,91
02102022007,15 a 64,0
02102022008,15 a 64,27
02102022901,15 a 64,0
02102991999,15 a 64,157
02103012003,15 a 64,4021
02103012008,15 a 64,1993
02103012901,15 a 64,0
02103022006,15 a 64,0
02103022007,15 a 64,898
02103022008,15 a 64,739
02103032002,15 a 64,0
02103042001,15 a 64,219
02103042005,15 a 64,0
02103992999,15 a 64,28
02104011001,15 a 64,1379
02104012003,15 a 64,0
02104012007,15 a 64,23
02104012008,15 a 64,52
02104012009,15 a 64,0
02104012014,15 a 64,0
02104012016,15 a 64,0
02104012017,15 a 64,15
02104012901,15 a 64,22
02104021001,15 a 64,1873
02104022015,15 a 64,39
02104022022,15 a 64,37
02104022901,15 a 64,14
02104031001,15 a 64,3933
02104032005,15 a 64,0
02104032010,15 a 64,6
02104032025,15 a 64,12
02104032901,15 a 64,7
02104042020,15 a 64,459
02104052011,15 a 64,0
02104052019,15 a 64,0
02104052026,15 a 64,72
02104052027,15 a 64,0
02104072901,15 a 64,52
02104082013,15 a 64,0
02104092002,15 a 64,109
02104092012,15 a 64,0
02104991999,15 a 64,146
02201011001,15 a 64,2300
02201011002,15 a 64,1645
02201011003,15 a 64,4024
02201011004,15 a 64,2272
02201022005,15 a 64,3759
02201032006,15 a 64,33
02201032013,15 a 64,0
02201051001,15 a 64,3998
02201051002,15 a 64,2264
02201051003,15 a 64,3551
02201052005,15 a 64,544
02201061001,15 a 64,2886
02201061002,15 a 64,2063
02201071001,15 a 64,4251
02201071002,15 a 64,2886
02201071003,15 a 64,1744
02201071004,15 a 64,3296
02201071005,15 a 64,1445
02201072002,15 a 64,13
02201081001,15 a 64,4666
02201081002,15 a 64,2542
02201081003,15 a 64,1670
02201082002,15 a 64,948
02201082012,15 a 64,161
02201091001,15 a 64,1239
02201091002,15 a 64,1542
02201091003,15 a 64,3658
02201091004,15 a 64,2732
02201091005,15 a 64,4400
02201101001,15 a 64,1792
02201101002,15 a 64,3207
02201111001,15 a 64,2165
02201111002,15 a 64,4289
02201111003,15 a 64,4628
02201111004,15 a 64,2038
02201111005,15 a 64,3767
02201111006,15 a 64,2967
02201111007,15 a 64,2295
02201121001,15 a 64,3737
02201121002,15 a 64,5164
02201121003,15 a 64,3323
02201121004,15 a 64,3451
02201122002,15 a 64,104
02201122005,15 a 64,26
02201131001,15 a 64,428
02201132004,15 a 64,376
02201132010,15 a 64,67
02201132901,15 a 64,32
02201141001,15 a 64,2258
02201141002,15 a 64,2719
02201142002,15 a 64,21
02201152001,15 a 64,20
02201152003,15 a 64,74
02201152009,15 a 64,10
02201152014,15 a 64,32
02201152015,15 a 64,14
02201152901,15 a 64,6
02201991999,15 a 64,749
02202012003,15 a 64,0
02202012004,15 a 64,0
02202012005,15 a 64,167
02202012006,15 a 64,0
02202012007,15 a 64,0
02202022001,15 a 64,0
02202022002,15 a 64,29
02203011001,15 a 64,3873
02203012013,15 a 64,17
02203012014,15 a 64,1827
02203012018,15 a 64,8
02203012901,15 a 64,33
02203022008,15 a 64,50
02203022011,15 a 64,0
02203022016,15 a 64,40
02203022017,15 a 64,494
02203032009,15 a 64,12
02203032012,15 a 64,1388
02203032015,15 a 64,299
02203991999,15 a 64,164
02301011001,15 a 64,938
02301021001,15 a 64,2037
02301031001,15 a 64,1178
02301031002,15 a 64,1616
02301031003,15 a 64,917
02301031004,15 a 64,1603
02301031005,15 a 64,993
02301031006,15 a 64,2264
02301032002,15 a 64,0
02301032003,15 a 64,16
02301032005,15 a 64,30
02301032006,15 a 64,93
02301032015,15 a 64,0
02301032018,15 a 64,21
02301032020,15 a 64,9
02301032023,15 a 64,0
02301032901,15 a 64,0
02301042010,15 a 64,0
02301042901,15 a 64,0
02301052001,15 a 64,0
02301052004,15 a 64,51
02301052007,15 a 64,0
02301052008,15 a 64,16
02301052011,15 a 64,0
02301052012,15 a 64,0
02301052016,15 a 64,0
02301052019,15 a 64,0
02301052021,15 a 64,6
02301052024,15 a 64,0
02301052901,15 a 64,67
02301061001,15 a 64,603
02301061003,15 a 64,313
02301061004,15 a 64,3386
02301062022,15 a 64,0
02301991999,15 a 64,96
02302012011,15 a 64,69
02302012901,15 a 64,49
02302032006,15 a 64,0
02302041001,15 a 64,1300
02302041002,15 a 64,2114
02302042003,15 a 64,0
02302042004,15 a 64,0
02302052002,15 a 64,0
02302062001,15 a 64,0
02302062009,15 a 64,1137
02302991999,15 a 64,18
03101011001,15 a 64,534
03101021001,15 a 64,1009
03101031001,15 a 64,921
03101041001,15 a 64,1284
03101051001,15 a 64,1124
03101061001,15 a 64,2868
03101061002,15 a 64,1344
03101061003,15 a 64,2856
03101061004,15 a 64,3894
03101061005,15 a 64,2196
03101061006,15 a 64,1218
03101061007,15 a 64,2294
03101061008,15 a 64,1840
03101061009,15 a 64,3665
03101071001,15 a 64,2240
03101071002,15 a 64,1569
03101081001,15 a 64,1508
03101091001,15 a 64,3031
03101092006,15 a 64,9
03101092041,15 a 64,5
03101101001,15 a 64,69
03101102901,15 a 64,17
03101111001,15 a 64,2102
03101111002,15 a 64,1388
03101111003,15 a 64,3154
03101122002,15 a 64,0
03101122003,15 a 64,0
03101122006,15 a 64,0
03101122007,15 a 64,16
03101122012,15 a 64,0
03101122013,15 a 64,229
03101122024,15 a 64,0
03101122025,15 a 64,0
03101122047,15 a 64,124
03101122901,15 a 64,38
03101132001,15 a 64,0
03101132011,15 a 64,0
03101132029,15 a 64,0
03101132030,15 a 64,0
03101132038,15 a 64,0
03101132048,15 a 64,0
03101132901,15 a 64,10
03101142022,15 a 64,0
03101142029,15 a 64,0
03101142031,15 a 64,0
03101152009,15 a 64,0
03101161001,15 a 64,2805
03101161002,15 a 64,3666
03101161003,15 a 64,3476
03101161004,15 a 64,3057
03101162006,15 a 64,0
03101162050,15 a 64,22
03101172010,15 a 64,0
03101172013,15 a 64,127
03101172017,15 a 64,83
03101172021,15 a 64,20
03101172026,15 a 64,232
03101172035,15 a 64,197
03101172037,15 a 64,560
03101172901,15 a 64,24
03101182004,15 a 64,0
03101182005,15 a 64,0
03101182008,15 a 64,0
03101182040,15 a 64,0
03101182045,15 a 64,0
03101182901,15 a 64,10
03101192014,15 a 64,0
03101192027,15 a 64,0
03101192032,15 a 64,0
03101192033,15 a 64,0
03101192901,15 a 64,19
03101202028,15 a 64,0
03101202032,15 a 64,0
03101202034,15 a 64,0
03101211001,15 a 64,3132
03101211002,15 a 64,1670
03101211003,15 a 64,3242
03101211004,15 a 64,2926
03101211005,15 a 64,2638
03101211006,15 a 64,3483
03101211007,15 a 64,1511
03101212032,15 a 64,18
03101212039,15 a 64,0
03101212050,15 a 64,0
03101212901,15 a 64,28
03101222015,15 a 64,55
03101222048,15 a 64,31
03101231001,15 a 64,1543
03101231002,15 a 64,2841
03101231003,15 a 64,4215
03101231004,15 a 64,2185
03101231005,15 a 64,2675
03101241001,15 a 64,3548
03101241002,15 a 64,4469
03101241003,15 a 64,1945
03101241004,15 a 64,2092
03101241005,15 a 64,2930
03101991999,15 a 64,144
03102011001,15 a 64,1400
03102011002,15 a 64,1799
03102011003,15 a 64,2639
03102011007,15 a 64,4381
03102012001,15 a 64,407
03102012004,15 a 64,81
03102012901,15 a 64,0
03102022009,15 a 64,0
03102022010,15 a 64,321
03102022901,15 a 64,42
03102032003,15 a 64,39
03102032007,15 a 64,55
03102042002,15 a 64,17
03102042003,15 a 64,65
03102991999,15 a 64,177
03103011001,15 a 64,3975
03103011002,15 a 64,939
03103011003,15 a 64,1595
03103012002,15 a 64,19
03103012003,15 a 64,47
03103012022,15 a 64,278
03103012029,15 a 64,54
03103022024,15 a 64,0
03103022901,15 a 64,0
03103032006,15 a 64,29
03103032009,15 a 64,0
03103032014,15 a 64,25
03103032019,15 a 64,0
03103032025,15 a 64,8
03103032026,15 a 64,152
03103032027,15 a 64,5
03103042001,15 a 64,358
03103042009,15 a 64,77
03103042010,15 a 64,34
03103042028,15 a 64,33
03103042031,15 a 64,0
03103042901,15 a 64,0
03103052013,15 a 64,0
03103052020,15 a 64,652
03103052021,15 a 64,0
03103052901,15 a 64,45
03103062008,15 a 64,0
03103062011,15 a 64,73
03103062016,15 a 64,0
03103062021,15 a 64,0
03103062030,15 a 64,11
03103062901,15 a 64,115
03103072004,15 a 64,42
03103072012,15 a 64,17
03103072018,15 a 64,0
03103072023,15 a 64,49
03103072901,15 a 64,73
03103991999,15 a 64,69
03201011001,15 a 64,3225
03201011002,15 a 64,994
03201011003,15 a 64,1441
03201011004,15 a 64,743
03201011005,15 a 64,432
03201011006,15 a 64,234
03201012002,15 a 64,0
03201012003,15 a 64,21
03201012005,15 a 64,0
03201012011,15 a 64,0
03201012901,15 a 64,15
03201022001,15 a 64,0
03201022002,15 a 64,0
03201022006,15 a 64,456
03201022013,15 a 64,0
03201022014,15 a 64,0
03201022017,15 a 64,0
03201022018,15 a 64,0
03201022901,15 a 64,22
03201032004,15 a 64,0
03201032007,15 a 64,128
03201032008,15 a 64,0
03201032009,15 a 64,0
03201032010,15 a 64,0
03201032012,15 a 64,0
03201032015,15 a 64,0
03201032016,15 a 64,0
03201032019,15 a 64,0
03201032020,15 a 64,49
03201032901,15 a 64,53
03201991999,15 a 64,7
03202011001,15 a 64,1621
03202011002,15 a 64,1070
03202011003,15 a 64,2043
03202012003,15 a 64,0
03202012005,15 a 64,6
03202012011,15 a 64,0
03202012015,15 a 64,0
03202012018,15 a 64,0
03202012020,15 a 64,0
03202012023,15 a 64,0
03202012901,15 a 64,7
03202021001,15 a 64,1038
03202021002,15 a 64,2003
03202021003,15 a 64,1198
03202022007,15 a 64,7
03202022901,15 a 64,192
03202032010,15 a 64,0
03202032901,15 a 64,0
03202042003,15 a 64,0
03202042006,15 a 64,0
03202042008,15 a 64,0
03202042009,15 a 64,0
03202042017,15 a 64,0
03202042021,15 a 64,0
03202042901,15 a 64,0
03301011001,15 a 64,2573
03301021001,15 a 64,2630
03301021002,15 a 64,1546
03301031001,15 a 64,1187
03301031002,15 a 64,1272
03301031003,15 a 64,2105
03301031004,15 a 64,1360
03301032005,15 a 64,34
03301032017,15 a 64,240
03301032031,15 a 64,0
03301032901,15 a 64,5
03301041001,15 a 64,3200
03301041002,15 a 64,1594
03301042005,15 a 64,127
03301042060,15 a 64,115
03301042901,15 a 64,19
03301051001,15 a 64,3516
03301051002,15 a 64,2048
03301051003,15 a 64,3614
03301051004,15 a 64,2575
03301052002,15 a 64,372
03301052006,15 a 64,36
03301052008,15 a 64,10
03301052010,15 a 64,234
03301052014,15 a 64,22
03301052028,15 a 64,352
03301052036,15 a 64,335
03301052038,15 a 64,60
03301052063,15 a 64,58
03301062024,15 a 64,8
03301062042,15 a 64,9
03301062901,15 a 64,6
03301072901,15 a 64,13
03301082012,15 a 64,525
03301082045,15 a 64,11
03301082901,15 a 64,123
03301092035,15 a 64,0
03301092043,15 a 64,39
03301092901,15 a 64,95
03301102018,15 a 64,0
03301102023,15 a 64,0
03301102044,15 a 64,0
03301102901,15 a 64,27
03301112021,15 a 64,0
03301112039,15 a 64,6
03301112901,15 a 64,9
03301122004,15 a 64,32
03301122009,15 a 64,121
03301122025,15 a 64,174
03301122030,15 a 64,99
03301122032,15 a 64,24
03301122033,15 a 64,71
03301122055,15 a 64,0
03301122059,15 a 64,0
03301122061,15 a 64,0
03301122062,15 a 64,16
03301122901,15 a 64,29
03301132011,15 a 64,0
03301132026,15 a 64,85
03301132901,15 a 64,21
03301152010,15 a 64,144
03301152024,15 a 64,30
03301152032,15 a 64,0
03301152051,15 a 64,0
03301152056,15 a 64,0
03301152901,15 a 64,76
03301991999,15 a 64,533
03302012002,15 a 64,441
03302012005,15 a 64,0
03302012016,15 a 64,0
03302012029,15 a 64,75
03302022005,15 a 64,291
03302032005,15 a 64,523
03302032018,15 a 64,317
03302032028,15 a 64,0
03302042005,15 a 64,340
03302042020,15 a 64,0
03302052005,15 a 64,253
03302062022,15 a 64,10
03302062032,15 a 64,29
03302062901,15 a 64,8
03302072003,15 a 64,49
03302072009,15 a 64,19
03302072024,15 a 64,13
03302072025,15 a 64,14
03302072031,15 a 64,64
03302072034,15 a 64,140
03302072901,15 a 64,24
03302082006,15 a 64,12
03302082025,15 a 64,16
03302082901,15 a 64,46
03302092001,15 a 64,0
03302092004,15 a 64,8
03302092013,15 a 64,32
03302092033,15 a 64,104
03302092901,15 a 64,0
03302102010,15 a 64,72
03302102019,15 a 64,12
03302102027,15 a 64,0
03302102030,15 a 64,61
03302102901,15 a 64,13
03302112012,15 a 64,0
03302112015,15 a 64,29
03302112901,15 a 64,16
03302122023,15 a 64,0
03302992999,15 a 64,13
03303012001,15 a 64,0
03303021001,15 a 64,2169
03303021002,15 a 64,680
03303022004,15 a 64,16
03303022005,15 a 64,121
03303022007,15 a 64,49
03303022008,15 a 64,450
03303022009,15 a 64,229
03303022011,15 a 64,23
03303022012,15 a 64,140
03303022013,15 a 64,23
03303032006,15 a 64,88
03303032010,15 a 64,51
03303042002,15 a 64,136
03303042003,15 a 64,205
03303991999,15 a 64,48
03304011001,15 a 64,899
03304011002,15 a 64,963
03304011003,15 a 64,2776
03304011004,15 a 64,958
03304012006,15 a 64,0
03304012009,15 a 64,124
03304012011,15 a 64,101
03304012017,15 a 64,29
03304012025,15 a 64,19
03304012029,15 a 64,15
03304012030,15 a 64,0
03304012901,15 a 64,77
03304022002,15 a 64,40
03304022003,15 a 64,0
03304022005,15 a 64,129
03304022007,15 a 64,120
03304022014,15 a 64,27
03304022016,15 a 64,31
03304022019,15 a 64,5
03304022020,15 a 64,0
03304022022,15 a 64,0
03304022026,15 a 64,0
03304022027,15 a 64,0
03304022901,15 a 64,67
03304991999,15 a 64,185
04101011001,15 a 64,976
04101021001,15 a 64,1643
04101021002,15 a 64,1878
04101021003,15 a 64,1760
04101021004,15 a 64,3519
04101021005,15 a 64,1511
04101022001,15 a 64,792
04101031001,15 a 64,3310
04101031002,15 a 64,1973
04101031003,15 a 64,3292
04101041001,15 a 64,806
04101041002,15 a 64,782
04101041003,15 a 64,3237
04101041004,15 a 64,2220
04101041005,15 a 64,660
04101041006,15 a 64,580
04101051001,15 a 64,791
04101051002,15 a 64,1699
04101051003,15 a 64,2044
04101051004,15 a 64,1862
04101051005,15 a 64,3750
04101051006,15 a 64,2840
04101051007,15 a 64,1614
04101051008,15 a 64,2795
04101051009,15 a 64,2510
04101051010,15 a 64,2240
04101051011,15 a 64,2047
04101052007,15 a 64,84
04101061001,15 a 64,3147
04101061002,15 a 64,2080
04101061003,15 a 64,2380
04101061004,15 a 64,3630
04101061005,15 a 64,189
04101062001,15 a 64,235
04101062004,15 a 64,488
04101062006,15 a 64,144
04101062024,15 a 64,2218
04101062030,15 a 64,31
04101062049,15 a 64,78
04101062901,15 a 64,201
04101071001,15 a 64,714
04101072002,15 a 64,207
04101072027,15 a 64,301
04101072029,15 a 64,80
04101072051,15 a 64,115
04101072053,15 a 64,23
04101072054,15 a 64,70
04101082011,15 a 64,180
04101082018,15 a 64,217
04101082021,15 a 64,497
04101082022,15 a 64,10
04101082023,15 a 64,492
04101082029,15 a 64,96
04101082043,15 a 64,463
04101082051,15 a 64,27
04101082052,15 a 64,35
04101082901,15 a 64,24
04101091001,15 a 64,863
04101092003,15 a 64,491
04101092009,15 a 64,0
04101092034,15 a 64,491
04101092038,15 a 64,220
04101092039,15 a 64,39
04101092901,15 a 64,35
04101102003,15 a 64,45
04101102013,15 a 64,800
04101102015,15 a 64,236
04101102020,15 a 64,1461
04101102032,15 a 64,32
04101102035,15 a 64,32
04101102041,15 a 64,0
04101102901,15 a 64,11
04101112010,15 a 64,35
04101122010,15 a 64,0
04101122901,15 a 64,39
04101132025,15 a 64,658
04101132032,15 a 64,545
04101132046,15 a 64,15
04101132048,15 a 64,16
04101132050,15 a 64,0
04101132055,15 a 64,0
04101132901,15 a 64,27
04101141001,15 a 64,1782
04101141002,15 a 64,1758
04101141003,15 a 64,3201
04101141004,15 a 64,2446
04101141005,15 a 64,4093
04101141006,15 a 64,1400
04101142008,15 a 64,37
04101142012,15 a 64,121
04101142014,15 a 64,359
04101142019,15 a 64,121
04101142026,15 a 64,0
04101142030,15 a 64,90
04101142033,15 a 64,36
04101142036,15 a 64,152
04101142040,15 a 64,59
04101142056,15 a 64,242
04101142057,15 a 64,21
04101142901,15 a 64,228
04101151001,15 a 64,3479
04101151002,15 a 64,1050
04101151003,15 a 64,1154
04101151004,15 a 64,1552
04101151005,15 a 64,1444
04101151006,15 a 64,2112
04101161001,15 a 64,3852
04101161002,15 a 64,2402
04101161003,15 a 64,1876
04101161004,15 a 64,3461
04101161005,15 a 64,3326
04101161006,15 a 64,2980
04101161007,15 a 64,3737
04101161008,15 a 64,3025
04101161009,15 a 64,2732
04101161010,15 a 64,3052
04101162030,15 a 64,50
04101171001,15 a 64,1698
04101171002,15 a 64,1950
04101171003,15 a 64,3272
04101171004,15 a 64,3242
04101171005,15 a 64,3249
04101172030,15 a 64,82
04101991999,15 a 64,577
04102011001,15 a 64,4153
04102011002,15 a 64,1531
04102021001,15 a 64,3124
04102021002,15 a 64,1365
04102021003,15 a 64,1358
04102021004,15 a 64,2946
04102021005,15 a 64,1411
04102021006,15 a 64,2288
04102031001,15 a 64,1304
04102031002,15 a 64,2151
04102031003,15 a 64,1317
04102031004,15 a 64,1469
04102041001,15 a 64,1233
04102041002,15 a 64,1216
04102051001,15 a 64,3280
04102051002,15 a 64,3676
04102051003,15 a 64,2981
04102051004,15 a 64,10
04102051005,15 a 64,3160
04102051006,15 a 64,3008
04102051007,15 a 64,1955
04102051008,15 a 64,1635
04102061001,15 a 64,2759
04102061002,15 a 64,4509
04102061003,15 a 64,214
04102061004,15 a 64,2985
04102061005,15 a 64,4034
04102061006,15 a 64,3116
04102062009,15 a 64,265
04102062014,15 a 64,87
04102062024,15 a 64,2912
04102062901,15 a 64,77
04102072002,15 a 64,556
04102072005,15 a 64,55
04102072011,15 a 64,108
04102072015,15 a 64,33
04102072021,15 a 64,79
04102072023,15 a 64,389
04102072024,15 a 64,1253
04102081001,15 a 64,1502
04102081002,15 a 64,2114
04102082004,15 a 64,199
04102082006,15 a 64,0
04102082007,15 a 64,36
04102082016,15 a 64,9
04102082020,15 a 64,4
04102082032,15 a 64,220
04102082901,15 a 64,53
04102091001,15 a 64,932
04102091002,15 a 64,1722
04102091003,15 a 64,1842
04102091004,15 a 64,1624
04102091005,15 a 64,2503
04102091006,15 a 64,2114
04102091007,15 a 64,4294
04102091008,15 a 64,3828
04102092026,15 a 64,25
04102101001,15 a 64,919
04102102003,15 a 64,30
04102102010,15 a 64,0
04102102901,15 a 64,10
04102112006,15 a 64,18
04102112017,15 a 64,476
04102112025,15 a 64,147
04102112029,15 a 64,763
04102112901,15 a 64,29
04102122018,15 a 64,302
04102132001,15 a 64,39
04102142012,15 a 64,143
04102151001,15 a 64,357
04102151002,15 a 64,3411
04102152001,15 a 64,15
04102152012,15 a 64,26
04102152030,15 a 64,77
04102161001,15 a 64,1119
04102162012,15 a 64,0
04102162013,15 a 64,141
04102162901,15 a 64,14
04102171001,15 a 64,3010
04102171002,15 a 64,2911
04102171003,15 a 64,3374
04102171004,15 a 64,2171
04102171005,15 a 64,4894
04102171006,15 a 64,2447
